liwc_posemo,liwc_negemo,liwc_anxiety,liwc_anger,liwc_sadness,liwc_cogproc,liwc_tentativeness,liwc_self_focus,liwc_social,liwc_work,liwc_time_pressure,liwc_somatic,liwc_coping
1.78,3.55,3.55,0.0,0.0,16.57,4.14,8.28,0.59,1.78,11.83,0.0,0.445
0.0,4.0,1.6,0.8,0.0,7.2,1.6,16.0,3.2,0.8,4.8,1.6,1.0000000000000002
0.48,2.39,0.48,0.0,0.0,14.35,0.96,15.31,0.96,2.87,4.78,4.07,0.7175
1.49,3.47,0.0,0.99,0.0,13.37,1.98,12.38,3.47,0.99,8.42,4.21,0.7424999999999999
0.0,1.08,0.54,0.0,0.0,17.3,3.78,11.89,1.62,1.62,7.03,2.43,0.54
1.12,0.56,0.0,0.56,0.0,10.61,0.0,12.85,1.68,0.56,7.82,0.84,0.8375
0.43,2.56,1.28,0.85,0.0,11.11,4.27,8.97,2.99,1.28,9.4,0.425,0.10749999999999998
0.51,2.04,1.02,0.0,0.51,10.71,1.02,9.18,0.51,3.06,17.86,0.51,1.02
0.53,2.66,0.0,0.53,0.0,14.36,1.06,7.45,4.26,0.53,9.57,2.13,0.0
0.0,4.39,0.0,2.44,0.0,17.56,1.95,7.8,10.24,1.46,8.29,0.49,0.4875000000000001
0.0,2.26,0.0,1.13,0.0,15.82,1.69,10.17,5.08,1.69,6.78,0.28,0.2825
0.0,3.27,0.65,0.65,0.65,9.8,1.31,11.76,3.92,2.61,11.76,0.65,0.0
0.0,3.02,1.51,1.01,0.0,10.05,1.01,12.56,0.5,0.5,8.54,0.755,0.6275
1.42,1.42,0.0,0.0,0.47,15.17,3.32,7.58,0.0,0.95,9.0,1.185,0.2375
0.53,2.67,0.53,0.53,0.0,12.3,2.14,13.37,3.21,1.07,5.88,1.07,0.135
0.53,3.21,2.67,0.0,0.0,18.18,5.35,4.28,0.0,0.53,9.09,1.335,0.4
0.85,4.68,2.55,0.0,0.0,15.74,2.55,8.09,4.26,2.13,8.09,2.77,0.9575
0.55,2.75,2.2,0.0,0.0,18.73,5.23,7.71,0.28,3.31,8.26,1.24,0.345
0.52,4.19,4.19,0.0,0.0,17.8,7.85,8.9,1.05,0.0,8.9,0.525,0.0
1.52,2.65,2.65,0.0,0.0,15.15,3.79,9.47,2.65,0.38,9.09,0.19,0.7575000000000001
1.37,2.75,2.06,0.0,0.0,13.06,3.44,10.31,2.06,0.69,11.0,0.515,0.69
1.88,3.13,1.56,0.0,0.0,10.63,3.75,9.38,0.94,2.81,10.31,0.31,1.095
1.73,3.11,1.73,0.0,0.0,15.57,3.46,10.03,1.73,1.38,4.5,0.865,0.435
1.02,2.73,2.73,0.0,0.0,11.26,3.75,7.85,4.44,1.71,8.53,0.0,0.5975
1.3,5.54,3.58,0.0,0.33,18.24,5.86,9.45,1.95,1.95,4.89,2.4400000000000004,0.57
1.95,3.26,3.26,0.0,0.0,14.98,2.93,6.84,2.28,0.0,6.84,2.115,0.5700000000000001
1.74,4.88,4.18,0.35,0.35,21.95,8.71,9.06,0.7,0.35,10.8,0.175,0.175
1.15,3.75,2.31,0.86,0.29,14.99,2.02,7.49,1.73,0.86,7.78,0.29,0.0
1.14,3.41,3.13,0.0,0.0,18.75,6.82,7.67,3.69,1.7,13.64,0.425,0.5675
1.71,1.71,0.85,0.0,0.0,16.24,1.71,13.68,3.42,5.13,11.11,1.28,1.4925
0.0,2.76,2.07,0.0,0.69,16.55,2.76,8.28,0.0,0.69,11.03,0.0,0.0
1.68,2.23,0.56,0.0,0.0,12.29,1.68,9.5,0.0,2.79,13.41,1.12,0.6975
3.08,1.54,1.54,0.0,0.0,12.31,0.0,7.69,1.54,0.0,13.85,0.0,0.0
2.25,4.49,1.12,0.0,0.0,14.61,3.37,8.99,1.12,0.0,8.99,0.0,0.28
1.94,3.88,0.0,0.0,0.0,16.5,2.91,5.83,3.88,2.91,9.71,1.455,0.2425
0.49,0.97,0.49,0.0,0.0,12.62,1.94,5.83,1.46,2.91,13.59,0.0,1.2149999999999999
4.63,2.78,0.93,0.0,0.0,16.67,3.7,7.41,0.93,0.93,8.33,0.93,0.0
3.65,2.19,1.46,0.0,0.0,14.6,2.19,8.03,0.73,0.0,13.87,0.73,0.365
0.0,2.45,0.0,0.61,0.61,13.5,3.68,11.66,4.29,2.45,7.36,0.615,0.615
0.0,0.66,0.0,0.0,0.0,13.16,1.32,11.84,3.29,0.0,9.21,0.99,0.66
0.7,2.1,0.7,0.0,0.0,15.38,0.7,11.89,7.69,0.0,9.09,0.7,0.35
0.46,2.78,0.46,0.0,0.46,13.89,3.7,8.33,2.78,2.31,7.41,1.16,0.9275
0.64,0.64,0.0,0.0,0.0,10.19,1.27,7.64,2.55,2.55,8.28,0.64,0.9550000000000001
0.0,5.56,5.56,0.0,0.0,11.11,2.78,2.78,0.0,2.78,16.67,0.0,1.0425
0.0,6.47,3.53,0.0,0.0,17.06,0.59,10.0,0.59,1.76,8.82,2.645,0.295
0.63,5.0,1.88,0.0,0.0,13.75,1.88,11.88,1.25,1.25,6.88,0.63,0.47
0.0,4.41,0.74,0.0,0.0,14.71,3.68,9.56,0.74,0.74,9.56,1.47,0.185
0.0,4.26,3.55,0.0,0.71,19.86,2.13,12.77,0.0,0.71,7.8,0.0,0.355
1.1,5.49,4.4,0.0,0.0,14.29,2.2,12.09,1.1,1.1,10.99,1.1,0.55
0.0,5.0,2.0,0.0,0.0,18.0,1.0,9.0,0.0,4.0,6.0,2.5,0.25
0.0,3.2,2.4,0.8,0.0,12.0,2.4,8.8,0.8,4.8,12.8,0.4,0.0
1.36,3.4,1.36,0.0,0.0,10.88,2.04,10.88,0.68,2.04,8.16,2.38,0.85
1.15,2.3,1.15,0.0,0.0,6.9,0.0,6.9,2.3,2.3,16.09,1.15,1.4375
1.44,4.32,2.88,0.72,0.0,10.79,1.44,10.07,2.16,0.72,9.35,0.0,0.54
3.57,2.38,2.38,0.0,0.0,9.52,2.38,9.52,2.38,1.19,11.9,0.0,0.2975
0.0,3.03,3.03,0.0,0.0,17.17,4.04,8.08,0.0,3.03,6.06,0.505,0.2525
0.65,5.23,3.92,0.0,0.0,15.69,2.61,10.46,3.27,1.96,5.23,1.31,0.49
0.7,2.11,0.7,1.41,0.0,14.08,1.41,8.45,3.52,3.52,6.34,0.0,1.2325
3.67,0.92,0.92,0.0,0.0,13.3,0.92,8.26,0.0,2.75,11.47,0.69,0.8025
1.63,1.63,0.0,0.0,0.0,8.13,0.0,8.94,0.81,2.44,12.2,1.63,1.4224999999999999
1.85,4.32,0.0,1.23,1.85,12.35,1.23,11.11,2.47,0.62,11.73,1.54,0.4625
2.55,0.85,0.43,0.0,0.0,8.09,0.85,9.36,0.43,1.7,13.62,0.43,0.85
3.05,0.76,0.76,0.0,0.0,12.21,3.82,11.45,0.76,3.82,12.98,0.0,0.7625
0.56,2.79,1.12,0.0,0.56,16.76,4.47,10.61,2.23,1.12,10.06,0.56,0.5575
2.9,1.93,0.97,0.48,0.48,16.91,2.42,7.25,4.35,0.97,11.59,0.0,0.605
0.72,2.9,0.72,0.0,0.72,13.04,2.17,9.42,7.97,2.17,11.59,0.0,1.81
0.0,5.05,2.02,1.01,0.0,14.14,3.03,5.05,15.15,2.02,3.03,0.0,0.7575000000000001
0.72,0.0,0.0,0.0,0.0,8.63,0.0,7.91,5.76,2.88,10.79,1.08,1.08
1.38,2.3,0.92,0.0,0.46,11.52,1.38,8.76,0.0,0.92,10.6,0.9199999999999999,0.23
2.01,4.03,0.67,0.67,1.34,22.82,2.01,6.04,2.68,2.68,6.04,1.675,1.005
2.45,3.07,2.45,0.0,0.0,18.4,0.61,10.43,2.45,0.61,6.75,0.0,0.7675
3.23,3.23,3.23,0.0,0.0,9.68,3.23,6.45,0.0,0.0,19.35,0.0,0.0
1.6,2.66,1.06,0.0,0.0,17.02,3.72,6.91,2.13,1.06,7.45,0.265,0.6625000000000001
2.26,2.26,0.75,0.0,0.0,15.04,3.76,6.77,2.26,1.5,6.77,0.375,0.18999999999999995
1.08,1.62,0.54,0.0,0.0,14.59,1.62,11.89,1.62,1.08,9.73,1.35,0.405
3.19,3.72,2.13,0.53,0.0,10.64,2.66,7.98,1.6,0.0,10.64,0.53,0.265
1.69,3.37,1.12,0.56,0.0,17.98,4.49,5.62,6.18,5.06,15.17,0.0,0.14
1.7,1.7,0.0,0.0,0.0,15.34,3.98,3.41,11.93,5.68,11.36,0.0,-0.14
2.34,1.95,0.39,0.0,0.0,14.06,3.13,8.2,4.3,1.95,11.33,0.0,0.48749999999999993
0.79,3.94,1.18,0.39,0.0,12.99,2.36,6.3,7.87,4.33,12.6,0.5900000000000001,0.7875000000000001
1.51,3.02,1.13,0.0,0.0,13.21,3.4,6.79,5.66,2.26,11.32,1.13,0.5674999999999999
2.15,2.15,1.08,0.0,0.0,8.6,0.0,7.53,1.08,0.0,10.75,1.08,0.0
2.35,4.31,0.78,0.0,0.78,14.12,2.75,10.2,0.0,0.0,9.02,0.98,0.3925
0.99,3.31,0.99,0.33,0.33,9.27,1.32,7.95,2.65,2.98,9.27,0.66,0.7449999999999999
1.12,0.75,0.0,0.37,0.0,9.33,1.87,7.46,3.73,4.85,13.43,0.0,0.9325000000000001
1.44,1.44,0.0,0.0,0.0,10.79,0.72,7.19,5.76,2.88,13.67,0.0,0.9
0.0,3.62,2.9,0.0,0.0,17.39,1.45,10.14,1.45,2.9,5.07,0.725,0.3625
0.0,5.15,3.61,0.52,0.0,15.46,1.03,9.79,3.61,2.58,8.25,0.775,0.1275
0.82,5.74,0.82,1.64,0.0,12.3,2.46,12.3,2.46,0.0,9.02,0.82,0.0
0.0,3.81,1.9,0.0,0.0,11.43,1.9,14.29,0.95,0.95,10.48,0.0,0.2375
0.0,2.83,0.0,1.89,0.0,11.79,3.3,9.43,7.55,1.42,7.55,1.18,0.8275
0.0,5.33,2.0,2.67,0.67,11.33,4.0,9.33,4.67,1.33,10.67,0.335,0.0
3.13,3.13,1.56,0.0,0.0,13.28,1.56,11.72,1.56,3.91,11.72,0.78,1.1725
0.0,3.45,3.45,0.0,0.0,16.09,5.75,11.49,3.45,1.15,5.75,0.575,0.2875
1.96,1.96,0.0,1.31,0.0,12.42,1.96,9.15,2.61,3.27,10.46,0.325,0.8150000000000001
0.0,4.7,1.34,0.0,0.0,16.78,3.36,12.75,0.67,0.0,7.38,2.015,0.335
0.0,3.31,0.0,0.0,0.0,9.09,0.83,13.22,0.0,0.83,10.74,2.065,0.0
2.11,2.63,0.53,0.53,0.0,7.89,0.53,11.58,1.05,2.63,6.84,2.37,1.3175
0.0,5.39,0.98,0.49,0.0,7.84,0.0,9.8,1.47,4.41,12.25,2.9400000000000004,1.1025
0.8,4.0,1.6,0.0,0.0,19.2,4.8,13.6,1.6,2.4,6.4,1.2000000000000002,0.8
0.0,4.67,0.93,3.74,0.0,21.5,5.61,11.21,9.35,2.8,6.54,0.0,0.0
0.9,5.43,0.45,1.81,0.0,18.1,2.71,9.5,4.52,3.17,8.14,1.81,0.0
1.61,6.99,2.69,1.08,0.0,15.59,1.08,9.14,6.99,2.69,6.45,0.0,0.40249999999999997
2.05,0.82,0.41,0.41,0.0,17.21,1.64,11.07,1.64,4.1,10.66,0.0,0.7174999999999999
4.35,2.17,1.09,0.0,0.0,19.57,6.52,10.87,1.09,0.0,13.04,0.0,0.545
1.36,9.09,7.73,0.0,0.0,10.91,3.64,8.18,1.36,1.36,7.27,0.45,0.34
0.0,6.01,3.28,0.0,0.0,10.93,2.19,11.48,1.64,1.64,5.46,1.365,0.685
0.74,4.41,3.68,0.0,0.0,10.29,2.21,6.62,4.41,1.47,10.29,0.0,0.5525
0.6,5.95,2.38,0.0,0.0,16.67,2.98,11.31,0.0,2.38,3.57,0.3,0.4475
2.06,3.09,2.06,0.0,0.0,12.37,2.06,8.25,7.22,5.15,10.31,1.03,1.545
1.58,9.47,7.89,0.0,0.0,8.42,0.53,5.26,3.16,0.53,6.32,0.265,0.525
0.81,16.13,16.13,0.0,0.0,0.0,0.0,12.9,0.0,0.0,1.61,0.0,0.0
0.0,8.93,1.19,0.0,0.0,12.5,0.0,16.07,1.79,1.19,5.36,7.14,0.44999999999999996
0.61,5.52,3.07,0.61,0.0,12.27,1.23,9.2,8.59,3.07,4.91,0.0,0.7675000000000001
0.98,3.43,1.96,0.0,0.0,10.78,1.47,8.82,3.43,2.45,8.33,1.7149999999999999,1.1025
2.26,5.28,2.64,0.38,0.0,11.32,3.4,10.94,4.91,0.0,6.42,2.45,0.7549999999999999
1.46,1.82,1.09,0.36,0.0,13.5,1.82,9.49,4.38,0.0,9.12,0.36,0.7275
0.57,3.45,1.72,0.0,0.0,14.37,1.72,10.92,2.3,1.72,11.49,1.15,0.575
1.59,3.57,1.59,0.0,0.0,9.52,0.4,11.51,8.33,1.98,10.71,2.1799999999999997,0.3975
0.88,3.52,2.64,0.0,0.0,10.57,2.64,7.49,6.61,4.85,9.69,0.88,1.65
0.39,3.14,2.75,0.0,0.0,7.45,1.18,4.71,7.45,3.92,7.06,0.39,1.0799999999999998
1.23,4.94,4.32,0.0,0.0,11.73,1.85,14.81,6.79,4.94,9.26,0.62,0.31
0.79,4.33,2.36,0.39,0.0,12.6,1.97,9.45,6.69,0.39,6.3,0.79,0.9824999999999999
0.36,3.65,1.82,1.09,0.0,10.95,1.09,10.22,5.11,1.09,7.3,1.275,0.6350000000000001
1.89,2.52,0.63,0.0,0.0,13.84,4.4,8.81,2.52,2.52,9.43,1.89,1.1
1.35,7.21,2.25,0.45,0.0,12.61,2.7,10.81,2.7,1.8,7.66,2.475,0.5625
0.82,4.12,2.88,0.41,0.0,10.7,1.65,12.35,5.76,1.23,7.41,0.615,0.5125
3.57,1.79,1.79,0.0,0.0,16.07,0.0,10.71,0.0,0.0,21.43,0.895,0.0
1.28,2.56,1.28,0.0,0.0,14.1,1.28,10.26,3.85,3.85,12.82,1.28,0.32
2.33,2.33,1.16,0.58,0.0,11.05,1.16,12.21,5.81,0.58,12.21,0.58,0.8725
1.08,3.23,2.15,0.0,0.0,13.44,0.0,12.9,0.54,0.54,10.75,0.0,0.8075
0.96,3.54,1.93,0.96,0.32,10.61,0.96,10.61,1.61,3.54,10.29,0.16,0.805
1.7,5.11,1.7,0.85,0.0,11.91,0.43,14.47,1.7,3.4,7.23,2.34,0.9599999999999999
0.0,1.11,1.11,0.0,0.0,13.33,0.0,11.11,0.0,4.44,8.89,0.555,1.39
2.77,3.16,2.37,0.0,0.0,14.23,1.58,11.46,4.35,1.58,8.7,1.78,0.9875
0.0,2.04,1.02,1.02,0.0,20.41,3.06,15.31,6.12,2.04,5.1,0.0,0.255
1.3,5.19,2.6,1.3,0.0,10.39,0.0,14.29,5.19,1.3,11.69,1.9500000000000002,0.0
0.95,1.9,1.9,0.0,0.0,10.9,0.0,14.22,3.32,7.11,8.53,0.0,1.6575
0.0,4.55,2.27,0.0,2.27,13.64,2.27,11.36,9.09,6.82,4.55,0.0,1.1375
0.93,0.0,0.0,0.0,0.0,12.96,1.39,10.19,8.33,4.63,5.09,0.0,2.5475
3.96,0.5,0.0,0.0,0.0,16.34,0.99,8.42,0.5,0.5,8.91,0.5,0.3725
0.81,1.62,0.81,0.81,0.0,10.12,0.0,9.72,4.86,2.83,10.12,0.2,0.8075000000000001
0.0,3.42,1.28,1.71,0.0,18.8,3.85,8.97,3.42,2.99,5.98,0.215,0.215
0.0,1.99,0.66,1.32,0.0,23.18,3.31,9.93,1.99,3.31,5.3,0.0,0.33
2.85,0.81,0.81,0.0,0.0,9.76,3.25,9.35,4.88,0.81,8.94,0.0,0.7125
0.0,2.26,0.75,0.0,0.0,15.04,3.76,7.52,1.5,3.76,9.02,0.75,0.375
0.65,1.94,0.65,0.0,0.0,8.39,0.65,7.74,3.87,7.74,12.9,1.29,0.9675
1.69,2.25,0.56,0.0,0.0,12.36,3.93,7.87,5.62,0.56,6.74,0.8400000000000001,0.14
1.55,0.52,0.52,0.0,0.0,13.47,3.63,10.88,2.07,0.52,10.36,0.52,0.13
2.12,2.83,1.41,1.06,0.0,15.19,5.65,7.42,3.53,1.06,7.07,0.35,0.35250000000000004
1.6,2.14,0.0,0.0,0.0,16.04,2.14,13.37,0.0,2.14,10.7,1.6,0.8025
0.9,0.45,0.0,0.0,0.0,16.29,4.07,12.22,1.81,4.07,9.5,0.0,0.4525
1.44,5.04,2.88,0.0,0.72,16.55,0.72,11.51,11.51,2.88,6.47,0.0,2.16
0.52,3.65,3.13,0.0,0.0,18.23,3.13,15.63,0.52,1.56,7.29,1.56,0.52
1.26,4.4,3.14,0.0,0.0,17.61,1.89,15.09,4.4,0.63,5.66,0.63,0.4725
0.65,3.87,3.87,0.0,0.0,19.35,3.87,9.68,2.58,0.0,7.1,0.645,0.3225
0.84,2.95,0.84,0.0,0.42,12.66,1.27,5.49,8.86,1.69,6.75,0.63,1.16
0.58,5.2,2.31,0.58,1.16,13.87,0.58,9.83,5.2,3.47,4.62,1.4449999999999998,0.14749999999999996
0.0,3.3,0.47,1.42,0.0,13.21,0.0,11.32,4.72,2.83,12.26,1.89,0.9425000000000001
0.0,3.82,0.76,1.53,0.0,19.85,6.11,9.92,12.21,0.76,5.34,0.0,-0.19
0.0,2.04,1.02,0.0,0.0,12.24,1.02,9.18,1.02,3.06,10.2,1.02,0.765
2.99,2.99,2.99,0.0,0.0,14.93,0.0,17.91,1.49,0.0,0.0,1.495,0.3725
2.99,1.49,0.0,0.0,0.0,13.43,1.49,8.96,1.49,1.49,7.46,0.0,0.37500000000000006
0.0,0.0,0.0,0.0,0.0,7.25,0.0,8.7,1.45,4.35,15.94,0.0,0.725
0.0,3.57,0.0,0.0,0.0,8.93,1.79,10.71,5.36,5.36,14.29,1.79,3.5725
1.44,1.91,0.96,0.0,0.48,13.88,0.48,5.74,13.88,5.74,6.7,0.48,3.23
1.02,3.05,1.52,0.0,0.0,9.14,0.0,9.14,1.52,4.06,8.12,0.76,0.255
1.53,1.53,0.51,0.0,0.0,8.67,1.02,6.12,9.69,1.53,8.16,1.785,1.1475
2.43,0.97,0.0,0.0,0.0,11.17,0.97,9.71,2.43,6.31,11.65,0.97,0.97
0.0,1.96,0.98,0.0,0.0,8.82,0.49,10.29,4.41,8.82,12.75,0.49,1.5925
0.43,2.55,0.43,0.0,0.0,11.91,2.13,9.36,3.83,3.83,12.77,1.28,1.0625
0.51,1.54,0.0,0.0,0.0,7.18,0.51,7.69,7.69,3.08,10.77,1.54,2.4375
0.0,1.46,0.97,0.49,0.0,17.48,2.43,4.85,7.28,7.77,8.74,0.0,1.0924999999999998
0.0,0.0,0.0,0.0,0.0,9.86,0.0,6.34,13.38,4.93,4.93,0.0,2.11
2.27,2.84,1.14,0.0,0.0,15.91,1.7,9.66,2.27,2.27,11.93,1.14,1.1349999999999998
0.69,1.74,0.35,0.69,0.0,10.42,0.35,10.42,6.6,5.56,7.64,0.35,1.9100000000000001
0.61,1.23,1.23,0.0,0.0,10.43,1.23,5.52,10.43,4.91,10.43,0.0,4.45
0.53,3.72,3.19,0.0,0.0,14.89,1.06,11.7,1.06,1.6,6.91,0.795,0.795
0.0,3.1,2.65,0.0,0.0,14.16,2.21,6.19,7.52,3.98,8.41,0.0,2.3225000000000002
1.08,2.69,1.61,0.0,0.0,12.9,0.54,6.45,2.15,5.38,8.6,0.54,1.6125
0.0,3.45,2.76,0.0,0.0,18.62,3.45,6.21,2.76,2.76,8.28,0.0,-0.1725
2.03,3.2,1.74,0.0,0.87,18.6,2.91,8.72,6.4,3.49,7.27,0.58,1.09
2.52,2.83,1.57,0.63,0.31,16.67,1.89,11.01,1.26,0.31,7.23,0.155,0.15749999999999997
4.66,2.54,0.85,0.0,0.0,13.98,4.24,11.44,2.12,0.0,7.2,0.635,0.3175
0.0,5.97,1.49,1.0,1.0,15.42,1.99,8.46,3.48,3.48,7.96,0.25,0.7475
0.3,3.3,1.2,0.9,0.3,16.52,4.2,11.11,3.9,0.6,7.21,0.0,0.15000000000000002
2.65,1.52,0.76,0.76,0.0,13.26,2.65,10.61,4.55,4.17,10.23,0.0,1.1375000000000002
3.21,1.07,0.53,0.0,0.0,13.37,0.0,10.7,1.07,1.6,8.02,0.0,0.2675
4.44,1.85,0.37,0.0,0.74,15.93,3.7,10.74,1.11,2.22,12.96,0.185,1.2025000000000001
1.82,1.82,0.61,0.0,1.21,16.97,1.21,12.73,0.0,1.21,3.03,0.0,0.3025
0.63,3.77,2.52,0.0,0.63,13.21,0.63,13.84,0.63,0.0,8.81,0.0,0.47250000000000003
0.39,3.13,1.95,0.0,0.0,15.23,4.69,7.42,1.95,1.95,11.72,0.78,0.585
0.0,4.65,0.0,3.49,0.0,20.93,0.0,11.63,12.79,1.16,4.65,0.0,0.0
1.21,2.02,0.81,0.0,0.0,11.29,2.02,7.26,5.65,4.03,12.5,0.4,1.3125
0.0,3.57,3.57,0.0,0.0,19.05,1.19,7.14,8.33,4.76,4.76,0.0,0.0
1.08,5.41,3.24,0.0,0.54,16.76,1.62,10.27,2.16,3.24,7.57,0.54,0.54
0.96,4.33,4.33,0.0,0.0,11.54,0.96,7.21,0.48,1.92,9.62,0.0,0.72
2.65,3.97,3.31,0.0,0.0,13.91,3.31,13.25,0.66,0.0,8.61,0.0,0.6625
2.3,6.32,4.02,1.15,0.0,18.39,2.87,8.62,4.6,7.47,9.2,0.57,1.005
1.78,2.67,2.22,0.0,0.0,17.33,0.0,11.11,8.89,4.89,8.0,0.885,1.6649999999999998
2.12,4.76,3.17,0.53,0.53,16.4,2.65,10.58,4.23,2.12,7.94,0.53,0.53
0.52,3.66,3.14,0.0,0.0,18.32,5.76,12.04,3.66,3.14,9.42,0.26,1.045
3.3,3.3,2.2,0.55,0.55,17.58,3.85,8.24,1.1,4.95,10.44,0.0,1.785
3.23,2.69,1.08,0.54,0.54,10.75,2.15,8.06,0.0,1.08,12.37,0.0,0.5375
1.35,4.05,2.7,0.0,0.0,13.06,0.45,8.56,0.0,1.8,9.46,0.9,0.5625
0.61,6.13,2.45,0.61,1.84,18.4,0.61,11.04,4.29,4.29,9.82,0.0,1.5325000000000002
2.11,3.52,2.11,1.41,0.0,16.9,2.82,11.97,2.11,1.41,5.63,0.0,1.0575
0.0,3.25,1.95,0.0,0.65,14.94,1.3,8.44,2.6,4.55,9.09,0.65,1.6225
0.74,2.21,0.74,0.0,0.0,14.71,2.21,8.09,2.94,5.88,11.03,0.74,2.7575000000000003
0.0,4.76,2.38,0.0,2.38,11.9,2.38,7.14,4.76,0.0,9.52,1.19,1.19
3.95,3.95,2.63,0.0,0.0,13.16,1.32,14.47,0.0,0.0,6.58,1.32,0.0
1.56,4.69,3.13,0.0,0.0,10.94,3.13,14.06,0.0,0.0,3.13,2.3449999999999998,0.0
1.64,6.56,4.92,0.0,0.0,16.39,0.0,9.84,0.0,0.0,8.2,0.0,0.0
1.1,5.49,4.4,0.0,0.0,18.68,6.59,5.49,1.1,5.49,3.3,1.1,0.275
0.0,4.62,1.54,0.0,0.0,6.15,0.0,9.23,0.0,3.08,10.77,3.08,0.385
0.0,7.55,1.89,0.0,0.0,13.21,0.0,11.32,0.0,0.0,7.55,5.66,0.0
0.0,5.26,0.0,0.0,0.0,15.79,0.0,15.79,0.0,0.0,5.26,5.26,0.0
1.64,4.92,1.64,0.0,0.0,9.84,0.0,9.84,0.0,0.0,4.92,3.28,0.0
0.0,4.76,2.38,0.0,0.0,16.67,4.76,14.29,0.0,0.0,11.9,2.38,0.0
0.0,5.56,2.78,0.0,0.0,16.67,0.0,13.89,0.0,0.0,2.78,2.78,0.695
1.96,1.96,1.96,0.0,0.0,11.76,0.0,7.84,1.96,0.0,9.8,0.0,0.0
0.0,6.06,3.03,0.0,0.0,12.12,0.0,9.09,0.0,0.0,6.06,3.03,0.0
6.9,3.45,3.45,0.0,0.0,17.24,3.45,17.24,0.0,0.0,10.34,0.0,0.0
0.0,6.67,1.67,0.0,0.0,20.0,6.67,5.0,11.67,10.0,0.0,0.0,0.835
0.0,3.41,2.93,0.0,0.0,13.66,3.41,8.78,3.9,9.76,7.8,0.49,0.975
0.51,2.04,0.0,0.0,0.0,13.78,5.61,9.69,1.02,3.57,10.71,1.53,0.6375
0.0,2.03,1.52,0.0,0.0,16.24,3.55,6.6,1.52,5.08,12.69,0.51,0.8875
0.0,4.88,2.44,0.0,0.0,20.73,4.88,8.54,7.32,2.44,10.98,1.22,0.915
0.52,5.18,4.66,0.0,0.0,15.03,2.07,10.36,1.04,3.11,14.51,0.52,0.9075
1.51,2.51,2.51,0.0,0.0,16.58,2.01,8.04,0.0,3.02,14.57,0.0,0.88
0.0,2.94,2.21,0.0,0.0,6.62,0.74,5.15,1.47,7.35,10.29,0.74,1.4725000000000001
1.59,2.38,2.38,0.0,0.0,17.46,3.17,11.11,1.59,2.38,14.29,0.0,0.595
0.51,3.05,2.54,0.0,0.0,12.69,1.02,9.14,2.54,5.08,12.18,0.0,0.7625
1.32,1.32,1.32,0.0,0.0,15.13,1.97,9.21,1.97,7.24,11.84,0.0,1.315
2.97,3.47,2.97,0.5,0.0,19.31,3.47,10.4,1.98,0.99,11.39,0.0,0.62
0.0,1.39,1.39,0.0,0.0,13.89,4.17,11.11,5.56,6.94,13.89,0.0,1.39
0.0,1.32,1.32,0.0,0.0,15.79,1.97,7.24,1.97,6.58,11.18,0.0,1.81
0.81,2.85,1.63,0.0,0.0,17.07,2.03,3.66,6.91,4.47,3.66,0.0,0.40499999999999997
0.78,3.52,0.78,0.0,0.39,21.09,4.69,8.98,3.13,2.34,8.2,1.95,1.0725
0.0,4.97,3.87,0.0,0.0,19.89,5.52,6.63,2.21,4.42,11.6,0.0,0.83
1.42,1.42,1.07,0.0,0.0,13.88,1.78,6.76,3.2,2.14,9.61,0.0,0.5325000000000001
0.35,2.44,0.7,0.0,0.35,13.94,0.7,4.53,11.5,3.14,8.36,0.35,0.175
2.24,1.49,1.49,0.0,0.0,17.91,1.49,10.45,0.75,5.97,8.21,0.375,1.12
0.63,4.38,0.0,1.25,1.88,13.13,0.63,12.5,3.13,0.63,9.38,1.25,-0.155
1.18,3.92,0.78,0.0,0.39,14.12,2.75,7.45,2.75,1.18,10.98,1.375,0.0
0.93,2.49,0.62,0.0,0.0,14.33,1.56,8.72,6.23,4.67,7.17,1.56,0.6225
0.38,1.53,0.0,0.0,0.0,16.79,3.82,8.78,3.44,3.44,8.4,0.38,0.38249999999999995
0.0,2.9,2.07,0.0,0.0,16.18,2.49,6.22,2.07,2.49,11.2,0.0,1.1375
0.0,3.82,1.27,0.0,0.0,13.38,0.64,10.83,7.64,3.82,10.19,0.9550000000000001,2.865
1.4,1.87,1.87,0.0,0.0,17.76,1.4,10.75,0.93,4.21,8.41,0.0,1.0525
0.36,1.44,1.08,0.0,0.0,22.66,4.32,6.83,4.32,1.08,5.76,0.0,0.72
0.0,4.31,4.31,0.0,0.0,17.24,6.03,7.76,0.86,6.9,10.34,0.0,0.6475
0.54,4.89,1.63,1.63,0.54,15.22,1.09,10.33,3.8,4.35,8.15,0.54,1.63
0.4,3.64,1.62,0.4,0.4,20.24,4.05,6.48,2.43,4.86,6.48,1.215,0.8075000000000001
0.0,4.32,1.08,1.08,0.0,15.68,2.16,7.03,2.16,2.7,8.11,1.62,0.135
0.51,3.59,2.05,0.0,0.0,20.0,1.54,9.23,0.51,3.59,10.77,1.54,1.1524999999999999
2.21,1.66,1.1,0.0,0.0,10.5,1.66,9.94,2.76,4.97,6.08,0.0,1.795
0.82,6.56,5.74,0.0,0.0,18.03,0.82,13.93,4.1,1.64,9.02,0.0,1.435
0.0,4.57,4.57,0.0,0.0,12.69,2.03,9.64,1.02,3.05,11.17,0.0,0.7625
